priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9998647383280113,0.0,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,18,0.8532165508909695,0.23809523809523808
1.0,0.9978558593813674,0.0,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,15,0.8532165508909695,0.23809523809523808
1.0,0.9950678122509441,0.045,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,5,0.8532165508909695,0.23809523809523808
1.0,0.994958462051103,0.0,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,20,0.8532165508909695,0.23809523809523808
1.0,0.9725020716122005,0.006999999999999999,2.0,1,0.047619047619047616,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,21,0.8532165508909695,0.23809523809523808
1.0,0.945710141497877,0.008,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,10,0.8532165508909695,0.23809523809523808
1.0,0.8471657394651781,0.006,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,11,0.8532165508909695,0.23809523809523808
1.0,0.6711877022611483,0.0,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,17,0.8532165508909695,0.23809523809523808
0.0,0.9999999996921264,0.0,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,16,0.8532165508909695,0.23809523809523808
0.0,0.9998392846614322,0.036000000000000004,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,6,0.8532165508909695,0.23809523809523808
0.0,0.9965024919845672,0.001,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,13,0.8532165508909695,0.23809523809523808
0.0,0.9917343791440736,0.005,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,12,0.8532165508909695,0.23809523809523808
0.0,0.988427000987267,0.049,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,3,0.8532165508909695,0.23809523809523808
0.0,0.987237847117935,0.046,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,4,0.8532165508909695,0.23809523809523808
0.0,0.97637102448587,0.09300000000000001,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,1,0.8532165508909695,0.23809523809523808
0.0,0.9693376247704236,0.085,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,2,0.8532165508909695,0.23809523809523808
0.0,0.9643726158853774,0.02,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,8,0.8532165508909695,0.23809523809523808
0.0,0.9355591966354263,0.017,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,9,0.8532165508909695,0.23809523809523808
0.0,0.9265410811402587,0.001,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,14,0.8532165508909695,0.23809523809523808
0.0,0.8880961381821778,0.035,0.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,7,0.8532165508909695,0.23809523809523808
0.0,0.6929344497619839,0.0,1.0,0,0.0,ea00e065f6245a94f87becf7d6ea80c46bc21ef1,19,0.8532165508909695,0.23809523809523808
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9999805857940387,0.0,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,20,0.7365079365079366,0.2962962962962963
1.0,0.9993575742313984,2.5839999999999996,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,1,0.7365079365079366,0.2962962962962963
1.0,0.996426551293969,0.04,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,6,0.7365079365079366,0.2962962962962963
1.0,0.9948891224647629,0.025,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,8,0.7365079365079366,0.2962962962962963
1.0,0.9841019998871271,0.0,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,25,0.7365079365079366,0.2962962962962963
1.0,0.9834941652862585,0.001,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,16,0.7365079365079366,0.2962962962962963
1.0,0.9774823435756701,0.084,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,4,0.7365079365079366,0.2962962962962963
1.0,0.9613795538877404,0.025,2.0,1,0.010752688172043013,426ffe7870b937ef9cfa25ebe20e7a478493da99,27,0.7365079365079366,0.2962962962962963
1.0,0.9508574309817913,0.001,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,17,0.7365079365079366,0.2962962962962963
1.0,0.9325440240445749,0.006,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,14,0.7365079365079366,0.2962962962962963
1.0,0.9079912349482119,0.03,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,7,0.7365079365079366,0.2962962962962963
1.0,0.8617216600250738,0.099,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,3,0.7365079365079366,0.2962962962962963
0.0,1.0,0.001,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,18,0.7365079365079366,0.2962962962962963
0.0,0.9999999999071532,0.0,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,23,0.7365079365079366,0.2962962962962963
0.0,0.9999998688958255,0.013999999999999999,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,10,0.7365079365079366,0.2962962962962963
0.0,0.9999997299133919,0.008,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,12,0.7365079365079366,0.2962962962962963
0.0,0.9999996537989786,0.0,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,22,0.7365079365079366,0.2962962962962963
0.0,0.9965173631142394,0.006999999999999999,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,13,0.7365079365079366,0.2962962962962963
0.0,0.9964972472912264,0.001,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,19,0.7365079365079366,0.2962962962962963
0.0,0.9952403890057376,0.317,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,2,0.7365079365079366,0.2962962962962963
0.0,0.9948166809760792,0.022000000000000002,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,9,0.7365079365079366,0.2962962962962963
0.0,0.988782337290314,0.0,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,26,0.7365079365079366,0.2962962962962963
0.0,0.9855752393788816,0.0,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,21,0.7365079365079366,0.2962962962962963
0.0,0.9851370086239918,0.0,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,24,0.7365079365079366,0.2962962962962963
0.0,0.9760212322571564,0.013999999999999999,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,11,0.7365079365079366,0.2962962962962963
0.0,0.905171220639344,0.08199999999999999,0.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,5,0.7365079365079366,0.2962962962962963
0.0,0.8660985737216158,0.004,1.0,0,0.0,426ffe7870b937ef9cfa25ebe20e7a478493da99,15,0.7365079365079366,0.2962962962962963
