test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/jsoup/integration/ParseTest.java,009013169754d4869f3a55c27a3443fc72d1d1f1,10,0,0,0,0,0,0.116,0.0,0.116,0.14216448465983073,1,1,1,1,11,0,9,2,1,0,0,11,11,11,0,11,1,0,0,10,170,24,130,65,84,36,81,94,52,42,2,2,2,1,1,0.28,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/AttributeParseTest.java,009013169754d4869f3a55c27a3443fc72d1d1f1,6,0,0,0,0,0,0.0,0.0,0.0,0.1399467945098877,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,6,40,47,29,18,1,1,1,1,0,0.11,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/safety/CleanerTest.java,009013169754d4869f3a55c27a3443fc72d1d1f1,21,0,0,0,0,0,0.076,0.0,0.07400000000000001,0.14146559635798134,1,1,1,1,6,0,6,0,1,0,0,21,21,21,0,21,0,0,0,21,180,32,143,83,91,20,92,114,81,33,1,1,1,1,0,0.14,21,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/DataUtilTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,3,0,0,0,0,0,0.001,0.0,0.002,0.29328606128692625,1,1,1,1,6,0,6,0,1,0,0,3,3,3,0,3,0,0,0,3,36,6,30,15,14,1,21,25,14,11,1,1,1,1,0,0.03,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/DocumentTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,7,0,0,0,0,0,0.003,0.0,0.002,0.1592552622159322,1,1,1,1,8,0,7,0,1,0,0,7,7,7,0,7,0,0,0,7,82,17,61,23,40,4,44,52,23,29,1,1,1,1,0,0.07,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,8,0,0,0,0,0,0.0,0.0,0.002,0.15998039642969766,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,86,17,68,22,43,1,50,59,22,37,1,1,1,1,0,0.01,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/TextNodeTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,4,0,0,0,0,0,0.0,0.0,0.0,0.15708558956782026,1,1,1,1,13,1,11,0,1,0,0,4,4,4,0,4,0,0,0,4,69,13,53,28,38,4,43,48,28,20,1,1,1,1,0,0.08,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/SelectorTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,47,0,0,0,0,0,0.031,0.0,0.063,0.15889877080917358,1,1,1,1,11,1,10,0,1,0,0,47,47,47,0,47,0,0,0,47,601,114,478,206,376,26,382,430,206,224,1,1,1,1,0,0.05,47,47,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/ParseTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,10,0,0,0,0,0,0.116,0.0,0.171,0.15675658384958904,1,1,1,1,11,0,9,2,1,0,0,11,11,11,0,11,1,0,0,10,170,24,130,65,84,36,81,94,52,42,2,2,2,1,1,0.28,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/safety/CleanerTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,21,0,0,0,0,0,0.07400000000000001,0.0,0.108,0.1565791090329488,1,1,1,1,6,0,6,0,1,0,0,21,21,21,0,21,0,0,0,21,180,32,143,83,91,20,92,114,81,33,1,1,1,1,0,0.14,21,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/NodeTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,17,0,0,0,0,0,0.004,0.0,0.008,0.16252573331197104,1,1,1,1,9,1,8,1,2,0,0,19,19,19,0,19,0,0,0,19,210,40,162,71,115,27,121,141,73,68,1,1,1,1,0,0.17,19,19,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/AttributeParseTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,6,0,0,0,0,0,0.0,0.0,0.0,0.1576749563217163,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,6,40,47,29,18,1,1,1,1,0,0.11,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/ElementsTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,25,0,0,0,0,0,0.012,0.0,0.016,0.16045857667922975,1,1,1,1,7,0,7,0,2,0,0,27,27,27,0,27,0,0,0,27,240,42,195,87,134,9,138,166,89,77,1,1,1,1,0,0.05,27,27,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,7,0,0,0,0,0,0.003,0.0,0.002,0.16256872415542606,1,1,1,1,8,0,7,1,1,0,0,7,7,7,0,7,0,0,0,7,95,13,74,48,37,17,44,52,40,12,1,1,1,1,0,0.23,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,50,0,0,0,0,0,0.02,0.0,0.028,0.16004081964492795,1,1,1,1,9,0,8,0,1,0,0,50,50,50,1,50,0,0,0,50,542,99,431,182,316,22,326,381,186,195,2,2,2,1,1,0.05,54,54,54,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,6,0,0,0,0,0,0.0,0.0,0.0,0.16002699136734008,1,1,1,1,7,0,6,0,1,0,0,6,6,6,0,6,0,0,0,6,63,14,48,27,28,2,34,41,27,14,1,1,1,1,0,0.04,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/UrlConnectTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,1,0,0,0,0,0,0.0,0.0,0.0,0.16171964009602866,1,1,1,1,7,0,7,1,1,1,1,18,18,17,0,18,0,1,0,17,198,27,164,90,95,35,91,113,69,44,2,2,2,1,1,0.21,21,21,21,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,81,0,0,0,0,0,0.02,0.0,0.03,0.16387332280476888,1,1,1,1,7,0,6,1,1,0,0,81,81,81,0,81,0,0,0,81,723,104,571,270,396,89,369,451,265,186,1,1,1,1,0,0.16,81,81,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/HttpConnectionTest.java,8963e2ac79a97e694c388622e935a0471267e9eb,15,0,0,0,0,0,0.005,0.0,0.006,0.16644194920857747,1,1,1,1,7,0,6,1,1,0,0,15,15,15,0,15,0,0,0,15,140,23,114,47,74,19,82,98,47,51,1,1,1,1,0,0.17,15,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/TagTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,9,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,5,0,5,0,1,0,0,9,9,9,0,9,0,0,0,9,67,14,50,24,27,4,30,40,24,16,1,1,1,1,0,0.08,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,17,0,0,0,0,0,0.008,0.0,0.003,0.1358781337738037,1,1,1,1,9,1,8,1,2,0,0,19,19,19,0,19,0,0,0,19,210,40,162,71,115,27,121,141,73,68,1,1,1,1,0,0.17,19,19,19,19,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/TextNodeTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,4,0,0,0,0,0,0.0,0.0,0.0,0.13824588457743328,1,1,1,1,13,1,11,0,1,0,0,4,4,4,0,4,0,0,0,4,69,13,53,28,38,4,43,48,28,20,1,1,1,1,0,0.08,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,50,0,0,0,0,0,0.028,0.0,0.014,0.13554015159606933,1,1,1,1,9,0,8,0,1,0,0,50,50,50,1,50,0,0,0,50,542,99,431,182,316,22,326,381,186,195,2,2,2,1,1,0.05,54,54,54,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/HtmlParserTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,81,0,0,0,0,0,0.03,0.0,0.02,0.13503222862879435,1,1,1,1,7,0,6,1,1,0,0,81,81,81,0,81,0,0,0,81,723,104,571,270,396,89,369,451,265,186,1,1,1,1,0,0.16,81,81,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,7,0,0,0,0,0,0.002,0.0,0.001,0.1411531885464986,1,1,1,1,8,0,7,0,1,0,0,7,7,7,0,7,0,0,0,7,82,17,61,23,40,4,44,52,23,29,1,1,1,1,0,0.07,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/AttributeParseTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,6,0,0,0,0,0,0.0,0.0,0.0,0.13865050474802654,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,6,40,47,29,18,1,1,1,1,0,0.11,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/EntitiesTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,6,0,0,0,0,0,0.0,0.0,0.0,0.13733450969060262,1,1,1,1,7,0,6,0,1,0,0,6,6,6,0,6,0,0,0,6,63,14,48,27,28,2,34,41,27,14,1,1,1,1,0,0.04,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/SelectorTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,47,0,0,0,0,0,0.063,0.0,0.033,0.1412578026453654,1,1,1,1,11,1,10,0,1,0,0,47,47,47,0,47,0,0,0,47,601,114,478,206,376,26,382,430,206,224,1,1,1,1,0,0.05,47,47,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,7,0,0,0,0,0,0.002,0.0,0.0,0.13927627801895145,1,1,1,1,8,0,7,1,1,0,0,7,7,7,0,7,0,0,0,7,95,13,74,48,37,17,44,52,40,12,1,1,1,1,0,0.23,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/DataUtilTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,3,0,0,0,0,0,0.002,0.0,0.001,0.1437596321105957,1,1,1,1,6,0,6,0,1,0,0,3,3,3,0,3,0,0,0,3,36,6,30,15,14,1,21,25,14,11,1,1,1,1,0,0.03,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/UrlConnectTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,1,0,0,0,0,0,0.0,0.0,0.0,0.1387223760286967,1,1,1,1,7,0,7,1,1,1,1,18,18,17,0,18,0,1,0,17,198,27,164,90,95,35,91,113,69,44,2,2,2,1,1,0.21,21,21,21,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,8,0,0,0,0,0,0.002,0.0,0.0,0.14373603264490764,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,86,17,68,22,43,1,50,59,22,37,1,1,1,1,0,0.01,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,10,0,0,0,0,0,0.171,0.0,0.115,0.14278603792190553,1,1,1,1,11,0,9,2,1,0,0,11,11,11,0,11,1,0,0,10,170,24,130,65,84,36,81,94,52,42,2,2,2,1,1,0.28,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,25,0,0,0,0,0,0.016,0.0,0.01,0.141628893216451,1,1,1,1,7,0,7,0,2,0,0,27,27,27,0,27,0,0,0,27,240,42,195,87,134,9,138,166,89,77,1,1,1,1,0,0.05,27,27,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/safety/CleanerTest.java,9b85aea847f85982b6f2d9d910e9112f771ab5a5,21,0,0,0,0,0,0.108,0.0,0.07200000000000001,0.14363655249277751,1,1,1,1,6,0,6,0,1,0,0,21,21,21,0,21,0,0,0,21,180,32,143,83,91,20,92,114,81,33,1,1,1,1,0,0.14,21,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/TagTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,9,0,0,0,0,0,0.0,0.0,0.002,0.14279361963272094,1,1,1,1,5,0,5,0,1,0,0,9,9,9,0,9,0,0,0,9,67,14,50,24,27,4,30,40,24,16,1,1,1,1,0,0.08,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,17,0,0,0,0,0,0.003,0.0,0.009000000000000001,0.14277027050654092,1,1,1,1,9,1,8,1,2,0,0,19,19,19,0,19,0,0,0,19,210,40,162,71,115,27,121,141,73,68,1,1,1,1,0,0.17,19,19,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,7,0,0,0,0,0,0.0,0.0,0.001,0.1385879119237264,1,1,1,1,8,0,7,1,1,0,0,7,7,7,0,7,0,0,0,7,95,13,74,48,37,17,44,52,40,12,1,1,1,1,0,0.23,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/SelectorTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,47,0,0,0,0,0,0.033,0.0,0.057,0.1395619034767151,1,1,1,1,11,1,10,0,1,0,0,47,47,47,0,47,0,0,0,47,601,114,478,206,376,26,382,430,206,224,1,1,1,1,0,0.05,47,47,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,1,0,0,0,0,0,0.0,0.0,0.0,0.13881888786951702,1,1,1,1,7,0,7,1,1,1,1,18,18,17,0,18,0,1,0,17,198,27,164,90,95,35,91,113,69,44,2,2,2,1,1,0.21,21,21,21,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,8,0,0,0,0,0,0.0,0.0,0.001,0.13878942330678304,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,86,17,68,22,43,1,50,59,22,37,1,1,1,1,0,0.01,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/DocumentTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,7,0,0,0,0,0,0.001,0.0,0.002,0.14207983414332073,1,1,1,1,8,0,7,0,1,0,0,7,7,7,0,7,0,0,0,7,82,17,61,23,40,4,44,52,23,29,1,1,1,1,0,0.07,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,50,0,0,0,0,0,0.014,0.0,0.019,0.14401302735010782,1,1,1,1,9,0,8,0,1,0,0,50,50,50,1,50,0,0,0,50,542,99,431,182,316,22,326,381,186,195,2,2,2,1,1,0.05,54,54,54,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,4,0,0,0,0,0,0.0,0.0,0.001,0.14519466559092206,1,1,1,1,13,1,11,0,1,0,0,4,4,4,0,4,0,0,0,4,69,13,53,28,38,4,43,48,28,20,1,1,1,1,0,0.08,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/EntitiesTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,6,0,0,0,0,0,0.0,0.0,0.0,0.14255931774775188,1,1,1,1,7,0,6,0,1,0,0,6,6,6,0,6,0,0,0,6,63,14,48,27,28,2,34,41,27,14,1,1,1,1,0,0.04,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,81,0,0,0,0,0,0.02,0.0,0.02,0.14446440537770588,1,1,1,1,7,0,6,1,1,0,0,81,81,81,0,81,0,0,0,81,723,104,571,270,396,89,369,451,265,186,1,1,1,1,0,0.16,81,81,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/ParseTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,10,0,0,0,0,0,0.115,0.0,0.151,0.14104351202646892,1,1,1,1,11,0,9,2,1,0,0,11,11,11,0,11,1,0,0,10,170,24,130,65,84,36,81,94,52,42,2,2,2,1,1,0.28,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,25,0,0,0,0,0,0.01,0.0,0.018000000000000002,0.14101308584213254,1,1,1,1,7,0,7,0,2,0,0,27,27,27,0,27,0,0,0,27,240,42,195,87,134,9,138,166,89,77,1,1,1,1,0,0.05,27,27,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/DataUtilTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,3,0,0,0,0,0,0.001,0.0,0.002,0.1429152210553487,1,1,1,1,6,0,6,0,1,0,0,3,3,3,0,3,0,0,0,3,36,6,30,15,14,1,21,25,14,11,1,1,1,1,0,0.03,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/AttributeParseTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,6,0,0,0,0,0,0.0,0.0,0.0,0.14494118293126426,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,6,40,47,29,18,1,1,1,1,0,0.11,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/safety/CleanerTest.java,c75e9cc85d596ff08ae858da3c61d55e717607d1,21,0,0,0,0,0,0.07200000000000001,0.0,0.104,0.14104505777359008,1,1,1,1,6,0,6,0,1,0,0,21,21,21,0,21,0,0,0,21,180,32,143,83,91,20,92,114,81,33,1,1,1,1,0,0.14,21,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/DataUtilTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,3,0,0,0,0,0,0.002,0.0,0.001,0.12853557268778484,1,1,1,1,6,0,6,0,1,0,0,3,3,3,0,3,0,0,0,3,36,6,30,15,14,1,21,25,14,11,1,1,1,1,0,0.03,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/HttpConnectionTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,15,0,0,0,0,0,0.006,0.0,0.005,0.40932454268137614,1,1,1,1,7,0,6,1,1,0,0,15,15,15,0,15,0,0,0,15,140,23,114,47,74,19,82,98,47,51,1,1,1,1,0,0.17,15,15,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,4,0,0,0,0,0,0.001,0.0,0.001,0.13145500024159748,1,1,1,1,13,1,11,0,1,0,0,4,4,4,0,4,0,0,0,4,69,13,53,28,38,4,43,48,28,20,1,1,1,1,0,0.08,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/DocumentTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,7,0,0,0,0,0,0.002,0.0,0.003,0.1327369689941406,1,1,1,1,8,0,7,0,1,0,0,7,7,7,0,7,0,0,0,7,82,17,61,23,40,4,44,52,23,29,1,1,1,1,0,0.07,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/safety/CleanerTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,21,0,0,0,0,0,0.104,0.0,0.071,0.12959393660227458,1,1,1,1,6,0,6,0,1,0,0,21,21,21,0,21,0,0,0,21,180,32,143,83,91,20,92,114,81,33,1,1,1,1,0,0.14,21,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,6,0,0,0,0,0,0.0,0.0,0.0,0.13228017091751101,1,1,1,1,7,0,6,0,1,0,0,6,6,6,0,6,0,0,0,6,63,14,48,27,28,2,34,41,27,14,1,1,1,1,0,0.04,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,81,0,0,0,0,0,0.02,0.0,0.018000000000000002,0.1322957158088684,1,1,1,1,7,0,6,1,1,0,0,81,81,81,0,81,0,0,0,81,723,104,571,270,396,89,369,451,265,186,1,1,1,1,0,0.16,81,81,81,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/SelectorTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,47,0,0,0,0,0,0.057,0.0,0.027000000000000003,0.13593214750289914,1,1,1,1,11,1,10,0,1,0,0,47,47,47,0,47,0,0,0,47,601,114,478,206,376,26,382,430,206,224,1,1,1,1,0,0.05,47,47,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/NodeTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,17,0,0,0,0,0,0.009000000000000001,0.0,0.006,0.13731521368026733,1,1,1,1,9,1,8,1,2,0,0,19,19,19,0,19,0,0,0,19,210,40,162,71,115,27,121,141,73,68,1,1,1,1,0,0.17,19,19,19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/ElementTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,50,0,0,0,0,0,0.019,0.0,0.015,0.1352919379870097,1,1,1,1,9,0,8,0,1,0,0,50,50,50,1,50,0,0,0,50,542,99,431,182,316,22,326,381,186,195,2,2,2,1,1,0.05,54,54,54,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/AttributeParseTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,6,0,0,0,0,0,0.0,0.0,0.0,0.13296393553415933,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,6,40,47,29,18,1,1,1,1,0,0.11,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/XmlTreeBuilderTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,7,0,0,0,0,0,0.001,0.0,0.001,0.1381875157356262,1,1,1,1,8,0,7,1,1,0,0,7,7,7,0,7,0,0,0,7,95,13,74,48,37,17,44,52,40,12,1,1,1,1,0,0.23,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,8,0,0,0,0,0,0.001,0.0,0.0,0.13712245225906372,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,86,17,68,22,43,1,50,59,22,37,1,1,1,1,0,0.01,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,10,0,0,0,0,0,0.151,0.0,0.104,0.13477397362391155,1,1,1,1,11,0,9,2,1,0,0,11,11,11,0,11,1,0,0,10,170,24,130,65,84,36,81,94,52,42,2,2,2,1,1,0.28,12,12,12,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,25,0,0,0,0,0,0.018000000000000002,0.0,0.01,0.13469663858413694,1,1,1,1,7,0,7,0,2,0,0,27,27,27,0,27,0,0,0,27,240,42,195,87,134,9,138,166,89,77,1,1,1,1,0,0.05,27,27,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,398f9cf93414253c216585efdfca3b9f73f90d74,1,0,0,0,0,0,0.0,0.0,0.0,0.1384371002515157,1,1,1,1,7,0,7,1,1,1,1,18,18,17,0,18,0,1,0,17,198,27,164,90,95,35,91,113,69,44,2,2,2,1,1,0.21,21,21,21,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/EntitiesTest.java,a31ec08e102fd3832f3ff4449e9163440f0afb2c,7,0,0,0,0,0,0.0,0.0,0.0,0.19162710507710776,1,1,1,1,7,0,6,0,1,0,0,7,7,7,0,7,0,0,0,7,67,15,51,28,30,3,35,43,28,15,1,1,1,1,0,0.06,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,a31ec08e102fd3832f3ff4449e9163440f0afb2c,83,0,0,0,0,0,0.018000000000000002,0.0,0.02,0.19164719581604006,1,1,1,1,7,0,6,1,1,0,0,83,83,83,0,83,0,0,0,83,739,106,582,276,403,93,376,460,271,189,1,1,1,1,0,0.16,83,83,83,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/safety/CleanerTest.java,a31ec08e102fd3832f3ff4449e9163440f0afb2c,21,0,0,0,0,0,0.071,0.0,0.071,0.1930107911427816,1,1,1,1,6,0,6,0,1,0,0,21,21,21,0,21,0,0,0,21,180,32,143,83,91,20,92,114,81,33,1,1,1,1,0,0.14,21,21,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,a31ec08e102fd3832f3ff4449e9163440f0afb2c,7,0,0,0,0,0,0.003,0.0,0.004,0.19372866551081336,1,1,1,1,8,0,7,0,1,0,0,7,7,7,0,7,0,0,0,7,82,17,61,23,40,4,44,52,23,29,1,1,1,1,0,0.07,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
