priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
0.0,0.9849953790051137,0.005,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,17,0.7540576794097918,0.05714285714285714
0.0,0.9585319644625565,0.031,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,8,0.7540576794097918,0.05714285714285714
0.0,0.9567151695106804,0.0,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,32,0.7540576794097918,0.05714285714285714
0.0,0.9559204524785044,0.017,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,12,0.7540576794097918,0.05714285714285714
0.0,0.9490585472104419,0.035,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,7,0.7540576794097918,0.05714285714285714
0.0,0.9382975669929347,0.006999999999999999,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,15,0.7540576794097918,0.05714285714285714
0.0,0.9368273300679367,0.001,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,26,0.7540576794097918,0.05714285714285714
0.0,0.9341028096808935,0.015,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,13,0.7540576794097918,0.05714285714285714
0.0,0.9214189577733478,0.0,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,29,0.7540576794097918,0.05714285714285714
0.0,0.9048714757740357,0.0,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,31,0.7540576794097918,0.05714285714285714
0.0,0.8591712588891032,0.006999999999999999,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,16,0.7540576794097918,0.05714285714285714
0.0,0.8549071299538894,0.003,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,20,0.7540576794097918,0.05714285714285714
0.0,0.8331199872740562,0.081,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,4,0.7540576794097918,0.05714285714285714
0.0,0.6640485190872087,0.0,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,33,0.7540576794097918,0.05714285714285714
0.0,0.6440131993536897,0.105,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,2,0.7540576794097918,0.05714285714285714
0.0,0.6409918490455537,0.023,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,11,0.7540576794097918,0.05714285714285714
0.0,0.5934044645516607,0.002,0.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,21,0.7540576794097918,0.05714285714285714
0.0,0.5508184492176083,0.001,1.0,0,0.0,6c0f1cb8ad9cd91ac4f2eb71481f32875221b52e,24,0.7540576794097918,0.05714285714285714
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9781729685471814,0.024,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,9,0.8215340410248224,0.2727272727272727
1.0,0.967271172402334,0.001,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,18,0.8215340410248224,0.2727272727272727
1.0,0.9453243955089159,0.023,0.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,10,0.8215340410248224,0.2727272727272727
1.0,0.9209190893517184,0.001,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,17,0.8215340410248224,0.2727272727272727
1.0,0.9169585081635858,0.001,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,22,0.8215340410248224,0.2727272727272727
1.0,0.824051372556068,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,32,0.8215340410248224,0.2727272727272727
1.0,0.7986565677242538,0.001,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,16,0.8215340410248224,0.2727272727272727
1.0,0.7584886654994154,0.001,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,21,0.8215340410248224,0.2727272727272727
1.0,0.7370830066526827,0.075,2.0,1,0.2,32e00ee6610e703a38a92463e5c34b34ac485122,33,0.8215340410248224,0.2727272727272727
1.0,0.7323969443209438,0.0,1.0,0,0.0,32e00ee6610e703a38a92463e5c34b34ac485122,25,0.8215340410248224,0.2727272727272727
