test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/springframework/data/redis/connection/DefaultStringRedisConnectionTxTests.java,548d8e754558a7c135266ea5be56bafab148a27f,275,0,0,0,0,0,0.0,0.09,0.078,24.56291997432709,1,1,1,1,4,0,4,0,1,0,0,270,270,270,0,270,0,0,1,269,1739,313,1397,559,571,64,574,845,288,557,1,1,1,1,0,0.05,270,270,270,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionTransactionIntegrationTests.java,548d8e754558a7c135266ea5be56bafab148a27f,1,0,0,0,0,0,0.0,0.001,0.001,1.6275053262710568,1,1,1,1,13,1,11,0,1,0,0,2,2,2,0,2,0,0,0,2,71,8,39,19,17,24,24,29,15,14,2,2,2,1,1,0.62,3,3,3,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionPipelineIntegrationTests.java,548d8e754558a7c135266ea5be56bafab148a27f,1,0,0,0,0,0,0.0,0.0,0.35,24.56066977977753,1,1,1,1,4,0,4,0,1,0,0,29,29,29,0,29,0,0,0,29,269,35,201,108,70,36,85,116,54,62,2,2,2,1,1,0.18,30,30,30,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionIntegrationTests.java,548d8e754558a7c135266ea5be56bafab148a27f,1,0,0,0,0,0,0.0,0.003,0.006,1.6268756826718649,1,1,1,1,14,0,12,1,1,0,0,18,18,16,1,16,0,0,0,16,339,35,262,104,168,45,178,202,76,126,2,2,2,1,1,0.17,24,24,24,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryTests.java,548d8e754558a7c135266ea5be56bafab148a27f,25,0,0,0,0,0,0.0,0.8240000000000001,0.608,0.9590279579162596,1,1,1,1,12,2,9,0,1,2,0,36,36,29,2,31,0,3,0,28,567,118,411,169,268,55,253,298,120,178,2,2,2,1,1,0.13,43,43,44,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionTests.java,548d8e754558a7c135266ea5be56bafab148a27f,272,0,0,0,0,0,0.0,0.047,0.040999999999999995,24.562849855422968,1,1,1,1,5,0,5,0,1,0,0,275,275,275,22,275,0,0,2,273,2177,391,1761,636,889,73,906,1182,359,823,1,1,1,1,0,0.04,275,275,275,275,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionTests.java,548d8e754558a7c135266ea5be56bafab148a27f,1,0,0,0,0,0,0.0,0.016,0.006,1.6277954022089642,1,1,1,1,7,2,5,0,1,1,16,240,240,239,5,240,0,1,0,239,2444,749,1671,638,870,262,861,1110,365,745,3,3,3,1,1,0.16,247,247,247,240,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionUnitTestSuite.java,548d8e754558a7c135266ea5be56bafab148a27f,24,0,0,0,0,0,0.0,0.40700000000000003,0.457,8.460112746556598,1,1,1,1,6,1,5,0,3,0,0,21,21,21,5,21,0,0,0,21,244,56,169,84,64,38,89,115,58,57,2,2,2,1,1,0.22,23,23,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionUnitTests.java,548d8e754558a7c135266ea5be56bafab148a27f,26,0,0,0,0,0,0.0,0.6609999999999999,0.62,8.46156941652298,1,1,1,1,9,2,6,0,2,0,4,29,29,29,10,29,0,0,1,28,393,107,267,120,137,48,169,200,92,108,2,2,2,1,1,0.18,30,30,30,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisConnectionUnitTestSuite.java,548d8e754558a7c135266ea5be56bafab148a27f,52,0,0,0,0,0,0.0,1.043,1.865,24.55878574848175,1,1,1,1,5,0,4,0,4,0,0,43,43,43,2,43,0,0,0,43,375,95,259,130,90,64,109,156,82,74,1,1,1,1,0,0.25,43,43,43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateTests.java,1ee8200d1a09f61e10659af476b910a96320082d,819,0,0,0,0,0,0.0,2.291,1.8459999999999999,5.837490383783977,1,1,1,1,10,1,9,0,13,2,0,77,77,61,3,63,0,1,0,62,829,141,653,296,438,48,420,489,233,256,2,2,3,1,1,0.07,83,83,92,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/atomic/RedisAtomicDoubleUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,28.774127598603567,1,1,1,1,10,3,7,0,1,0,0,1,1,1,2,1,0,0,0,1,51,8,23,16,5,21,16,18,13,5,1,1,1,1,0,0.91,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicIntegerUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,28.775022117296853,1,1,1,1,10,3,7,0,1,0,0,1,1,1,2,1,0,0,0,1,51,8,23,16,5,21,16,18,13,5,1,1,1,1,0,0.91,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicLongUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,28.77476359605789,1,1,1,1,10,3,7,0,1,0,0,1,1,1,2,1,0,0,0,1,51,8,23,16,5,21,16,18,13,5,1,1,1,1,0,0.91,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultValueOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,539,0,0,0,0,0,0.0,3.3539999999999996,2.136,2.5600133419036863,1,1,1,1,10,3,7,0,1,2,0,38,38,34,4,36,0,0,0,36,538,159,354,197,211,41,239,276,157,119,1,1,1,1,0,0.12,38,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,4,0,0,0,0,0,0.0,0.036000000000000004,0.027999999999999997,28.777088061968485,1,1,1,1,7,1,5,0,3,0,1,7,7,7,4,7,0,0,0,7,117,25,74,42,26,22,46,56,35,21,1,1,1,1,0,0.3,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/script/DefaultReactiveScriptExecutorTests.java,1ee8200d1a09f61e10659af476b910a96320082d,16,0,0,0,0,0,0.0,0.20600000000000002,0.23,5.841695503393809,1,1,1,1,11,3,8,0,1,2,3,14,14,10,0,12,0,0,1,11,248,61,167,83,94,28,102,117,64,53,2,2,2,1,1,0.17,15,15,15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisTransactionalConnectionStarvationTest.java,1ee8200d1a09f61e10659af476b910a96320082d,18,0,0,0,0,0,0.0,1.3880000000000001,1.189,28.77501029173533,1,1,1,1,5,0,5,0,2,0,1,6,6,6,1,6,0,0,1,5,97,17,61,38,18,23,34,43,28,15,2,2,2,1,1,0.38,7,7,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultBoundValueOperationsUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,8,0,0,0,0,0,0.0,0.023,0.048,28.778024764855704,1,1,1,1,6,2,4,0,1,0,2,9,9,9,2,9,0,0,0,9,116,34,62,34,21,28,32,42,24,18,1,1,1,1,0,0.45,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/CompareAndSetIntegrationTests.java,1ee8200d1a09f61e10659af476b910a96320082d,12,0,0,0,0,0,0.0,0.001,0.001,5.8341138005256665,1,1,1,1,6,1,4,0,1,2,1,13,13,5,3,7,0,0,0,7,132,29,82,53,40,24,56,64,43,21,1,1,1,1,0,0.29,13,13,13,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultValueOperationsUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,28.78168800274531,1,1,1,1,10,3,7,0,1,0,0,2,2,2,5,2,0,0,0,2,69,14,37,25,10,19,28,31,22,9,1,1,1,1,0,0.51,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicDoubleTests.java,1ee8200d1a09f61e10659af476b910a96320082d,48,0,0,0,0,0,0.0,0.026000000000000002,0.048,5.834933400154114,1,1,1,1,9,2,6,0,1,2,0,36,36,26,3,28,0,0,0,28,406,113,267,128,148,52,173,202,92,110,1,1,1,1,0,0.19,36,36,36,36,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultHyperLogLogOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,8,1,6,0,1,2,1,11,11,8,4,10,0,0,0,10,164,36,110,74,51,25,70,81,57,24,1,1,1,1,0,0.23,11,11,11,11,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/SessionTest.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.23,0.218,28.767342642943067,1,1,1,1,9,0,8,0,2,0,0,4,4,3,0,3,0,1,0,2,58,6,34,15,19,18,22,26,15,11,1,1,1,1,0,0.53,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisKeyValueAdapterUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,6,0,0,0,0,0,0.0,0.08800000000000001,0.071,11.755949334303539,1,1,1,1,13,4,9,0,3,0,0,8,8,8,7,8,0,0,0,8,199,49,129,67,60,27,92,103,54,49,1,1,1,1,0,0.21,8,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/stream/StreamMessageListenerContainerIntegrationTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,4.216126437981924,1,1,1,1,15,4,10,0,2,3,2,17,17,10,4,13,0,1,0,12,353,99,234,127,153,36,151,168,93,75,2,2,2,1,1,0.15,19,19,19,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/PubSubTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,89.34443072875341,1,1,1,1,7,1,6,0,2,3,1,13,13,10,7,13,0,0,1,12,196,36,133,72,59,29,89,104,59,45,2,2,2,1,1,0.22,14,14,14,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/repository/RedisRepositoryIntegrationTests.java,1ee8200d1a09f61e10659af476b910a96320082d,22,0,0,0,0,0,0.0,0.247,0.222,11.756282178560893,1,1,1,1,11,3,7,0,2,0,0,4,4,4,1,4,1,1,0,2,117,25,73,53,22,20,49,55,41,14,1,1,1,1,0,0.27,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/config/NamespaceTest.java,1ee8200d1a09f61e10659af476b910a96320082d,2,0,0,0,0,0,0.0,0.0,0.27899999999999997,0.0,1,1,1,1,5,0,5,0,1,0,0,3,3,3,3,3,0,0,0,3,67,10,39,27,9,18,24,28,20,8,1,1,1,1,0,0.46,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultGeoOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,1,13,3,10,0,1,2,8,23,23,20,4,22,0,0,0,22,427,99,305,165,198,42,224,247,134,113,1,1,1,1,0,0.14,23,23,23,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultStreamOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,99,0,0,0,0,0,0.0,0.012,0.003,4.216857532660168,1,1,1,1,14,4,9,0,1,2,0,16,16,13,5,15,0,0,0,15,325,96,206,128,121,34,147,166,109,57,2,2,3,1,1,0.17,19,19,22,16,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisSetTests.java,1ee8200d1a09f61e10659af476b910a96320082d,330,0,0,0,0,0,0.0,0.0,0.015,0.0,1,1,1,1,5,0,3,2,1,0,0,3,3,3,0,3,2,0,0,1,49,5,18,11,4,26,10,14,11,3,1,1,1,1,0,1.44,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/BoundKeyOperationsTest.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.002,0.0,5.838744354248048,1,1,1,1,6,0,6,0,1,2,0,10,10,7,3,9,0,1,0,8,140,24,95,50,35,25,50,66,35,31,5,5,5,1,1,0.26,16,16,17,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/cache/LegacyRedisCacheTests.java,1ee8200d1a09f61e10659af476b910a96320082d,306,0,0,0,0,0,0.0,0.0,1.825,0.0,1,1,1,1,9,2,7,0,4,2,1,35,35,27,8,29,0,1,2,26,435,107,303,162,166,37,192,232,135,97,2,2,2,1,1,0.12,42,42,42,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/RedisPropertiesTests.java,1ee8200d1a09f61e10659af476b910a96320082d,560,0,0,0,0,0,0.0,0.038,0.10300000000000001,5.845922311147053,1,1,1,1,12,1,10,1,1,1,0,17,17,16,2,17,1,0,1,15,310,52,225,107,137,46,146,167,86,81,2,2,2,1,1,0.2,18,18,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultZSetOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,171,0,0,0,0,0,0.0,0.0,0.179,0.0,1,1,1,1,12,1,10,0,2,2,0,25,25,22,5,24,0,0,0,24,436,81,330,183,216,34,240,266,154,112,2,2,2,1,1,0.1,26,26,26,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/atomic/RedisAtomicLongTests.java,1ee8200d1a09f61e10659af476b910a96320082d,44,0,0,0,0,0,0.0,0.004,0.039,5.838750322659809,1,1,1,1,10,2,7,0,1,2,0,34,34,24,3,26,0,0,0,26,395,110,258,124,148,44,170,197,90,107,1,1,1,1,0,0.17,34,34,34,34,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisCollectionFactoryBeanTests.java,1ee8200d1a09f61e10659af476b910a96320082d,4,0,0,0,0,0,0.0,0.0,0.001,46.19513171116511,1,1,1,1,8,1,7,0,1,1,0,8,8,6,3,7,0,2,0,5,119,23,77,35,41,19,56,64,31,33,1,1,1,1,0,0.25,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisClusterTemplateTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,5.846373744805653,1,1,1,1,10,1,8,1,1,1,2,16,16,15,0,16,0,0,0,16,269,48,197,101,106,38,112,130,68,62,2,2,2,1,1,0.19,17,17,17,16,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/repository/configuration/RedisRepositoryConfigurationUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,3,0,0,0,0,0,0.0,0.588,0.342,11.759075713157651,1,1,1,1,5,1,4,0,7,1,0,7,7,6,3,7,4,0,0,3,139,26,95,69,18,21,49,63,50,13,1,1,1,1,0,0.22,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/RedisListTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1710,0,0,0,0,0,0.0,0.0,1.121,0.0,1,1,1,1,5,0,3,2,1,0,0,3,3,3,0,3,2,0,0,1,49,5,18,11,4,26,10,14,11,3,1,1,1,1,0,1.44,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/stream/StreamReceiverIntegrationTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.0,4.219933338960011,1,1,1,1,10,1,7,1,2,2,3,23,23,7,3,9,0,0,0,9,270,55,189,96,120,59,93,106,69,37,2,2,2,1,1,0.31,25,25,25,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisKeyValueTemplateTests.java,1ee8200d1a09f61e10659af476b910a96320082d,88,0,0,0,0,0,0.0,0.44,0.34,5.849585294723512,1,1,1,1,17,3,13,0,8,2,0,57,57,33,36,35,1,0,0,34,977,237,704,228,507,69,465,515,180,335,8,8,8,8,1,0.1,64,64,64,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/mapping/Jackson2HashMapperTests.java,1ee8200d1a09f61e10659af476b910a96320082d,2,0,0,0,0,0,0.0,0.026000000000000002,0.019,5.847785003980001,1,1,1,1,7,1,6,0,1,2,0,5,5,3,3,5,0,0,0,5,101,18,62,39,20,22,43,50,34,16,2,2,2,1,1,0.35,6,6,6,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultClusterOperationsUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,29,0,0,0,0,0,0.0,0.667,0.134,2.5684396425882974,1,1,1,1,5,1,3,0,1,0,2,31,31,30,4,30,0,0,0,30,282,76,187,98,66,48,92,123,65,58,1,1,1,1,0,0.26,31,31,31,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/listener/PubSubResubscribeTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.001,5.8453272740046165,1,1,1,1,16,3,10,1,3,4,1,14,14,9,8,13,0,1,0,12,328,70,213,94,127,46,163,180,83,97,2,2,2,1,1,0.22,16,16,16,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisMapTests.java,1ee8200d1a09f61e10659af476b910a96320082d,464,0,0,0,0,0,0.0,0.061,0.009000000000000001,5.852860776583353,1,1,1,1,37,5,31,6,1,1,0,3,3,2,0,3,1,0,0,2,172,22,121,54,86,43,90,95,49,46,2,2,2,1,1,0.36,4,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisKeyValueAdapterTests.java,1ee8200d1a09f61e10659af476b910a96320082d,58,0,0,0,0,0,0.0,0.22,0.207,5.847417692343393,1,1,1,1,14,3,10,0,8,4,1,39,37,34,25,38,0,2,0,36,767,210,519,213,324,77,368,417,163,254,3,3,3,1,2,0.15,43,43,44,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/AbstractRedisCollectionUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,2,0,0,0,0,0,0.0,0.0,0.027000000000000003,0.0,1,1,1,1,8,1,6,0,3,0,0,9,9,9,5,9,0,0,0,9,112,23,71,30,32,21,37,46,29,17,1,1,1,1,0,0.3,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/script/DefaultScriptExecutorUnitTests.java,1ee8200d1a09f61e10659af476b910a96320082d,5,0,0,0,0,0,0.0,0.0,0.613,0.0,1,1,1,1,7,2,5,0,1,0,0,6,6,6,5,6,0,0,0,6,103,27,58,31,21,23,34,41,24,17,1,1,1,1,0,0.4,6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/RedisZSetTests.java,1ee8200d1a09f61e10659af476b910a96320082d,630,0,0,0,0,0,0.0,0.0,0.013000000000000001,0.0,1,1,1,1,5,0,3,2,1,0,0,3,3,3,0,3,2,0,0,1,49,5,18,11,4,26,10,14,11,3,1,1,1,1,0,1.44,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/repository/RedisRepositoryClusterIntegrationTests.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.003,46.199212416013076,1,1,1,1,12,4,8,0,2,0,2,1,1,1,0,1,1,0,0,0,74,12,40,34,9,22,25,28,25,3,1,1,1,1,0,0.55,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/MultithreadedRedisTemplateTests.java,1ee8200d1a09f61e10659af476b910a96320082d,2,0,0,0,0,0,0.0,0.006999999999999999,0.006999999999999999,5.854232784112295,1,1,1,1,8,1,7,0,1,2,0,4,4,2,1,4,0,0,0,4,89,17,52,31,19,21,38,44,28,16,2,2,2,1,1,0.4,5,5,5,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultSetOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,153,0,0,0,0,0,0.0,0.0,0.028999999999999998,0.0,1,1,1,1,10,1,9,0,1,2,0,23,23,20,5,22,0,0,0,22,353,62,268,164,158,31,183,209,132,77,2,2,2,1,1,0.12,26,26,26,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultListOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,234,0,0,0,0,0,0.0,0.0,1.476,0.0,1,1,1,1,6,0,6,0,1,2,0,22,22,19,4,21,0,0,0,21,245,37,183,108,89,33,110,132,80,52,1,1,1,1,0,0.18,22,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/repository/support/QueryByExampleRedisExecutorTests.java,1ee8200d1a09f61e10659af476b910a96320082d,8,0,0,0,0,0,0.0,0.044000000000000004,0.044000000000000004,11.763606882095337,1,1,1,1,8,2,6,0,3,0,0,15,15,13,11,13,0,1,0,12,229,55,153,97,71,29,94,110,72,38,1,1,1,1,0,0.19,15,15,15,15,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/atomic/RedisAtomicIntegerTests.java,1ee8200d1a09f61e10659af476b910a96320082d,44,0,0,0,0,0,0.0,0.032,0.038,5.846232541402181,1,1,1,1,10,2,7,0,1,2,0,35,35,24,3,26,0,0,0,26,413,114,272,128,157,47,176,207,95,112,3,3,3,1,4,0.17,38,38,38,35,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultHashOperationsTests.java,1ee8200d1a09f61e10659af476b910a96320082d,8,0,0,0,0,0,0.0,0.004,0.0,46.20074987411499,1,1,1,1,11,1,9,0,1,2,0,10,10,7,6,9,0,0,0,9,194,35,135,81,72,26,97,110,70,40,2,2,2,1,1,0.19,12,12,12,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/ScanTests.java,1ee8200d1a09f61e10659af476b910a96320082d,2,0,0,0,0,0,0.0,0.963,0.61,5.856251486142478,1,1,1,1,13,2,10,0,1,2,0,6,6,3,3,5,0,0,0,5,134,25,86,47,36,23,59,70,42,28,4,4,4,1,3,0.27,11,11,11,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/PropertyEditorsTest.java,1ee8200d1a09f61e10659af476b910a96320082d,1,0,0,0,0,0,0.0,0.0,0.18100000000000002,0.0,1,1,1,1,5,0,5,0,1,0,0,3,3,3,1,3,0,0,0,3,55,8,29,17,10,18,17,22,14,8,2,2,2,1,1,0.62,4,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisClusterConnectionTests.java,988a7e71b7c21fbd24d86e16e412be60498dbab0,1,0,0,0,0,0,0.0,0.015,0.008,35.0466015179952,1,1,1,1,7,2,5,0,1,0,14,241,241,241,3,241,0,0,0,241,2450,742,1680,650,864,267,857,1110,373,737,3,3,3,1,2,0.16,250,250,250,241,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisClusterConnectionUnitTests.java,988a7e71b7c21fbd24d86e16e412be60498dbab0,27,0,0,0,0,0,0.0,1.6540000000000001,1.4369999999999998,52.4645095705986,1,1,1,1,8,2,6,0,3,0,2,32,32,32,12,32,2,0,0,30,416,115,280,122,136,49,168,203,92,111,2,2,2,1,1,0.17,33,33,33,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/script/jedis/JedisDefaultScriptExecutorTests.java,988a7e71b7c21fbd24d86e16e412be60498dbab0,1,0,0,0,0,0,0.0,0.0,0.0,52.45792255004247,1,1,1,1,4,0,3,0,1,0,1,5,5,5,0,5,0,0,1,4,71,13,36,23,6,22,15,22,16,6,2,2,2,1,1,0.61,6,6,6,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/RedisMessageListenerContainerTests.java,988a7e71b7c21fbd24d86e16e412be60498dbab0,1,0,0,0,0,0,0.0,0.012,0.011000000000000001,52.45932909250259,1,1,1,1,9,2,7,0,2,0,0,5,5,4,5,4,0,0,0,4,102,23,56,28,28,24,41,46,25,21,1,1,1,1,0,0.43,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/KeyExpirationEventMessageListenerTests.java,988a7e71b7c21fbd24d86e16e412be60498dbab0,4,0,0,0,0,0,0.0,0.0,0.0,35.03558696905772,1,1,1,1,18,3,14,0,1,0,0,4,4,4,4,4,0,0,0,4,129,25,86,40,44,20,58,68,35,33,2,2,3,1,2,0.23,6,6,7,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/PubSubResubscribeTests.java,988a7e71b7c21fbd24d86e16e412be60498dbab0,1,0,0,0,0,0,0.0,0.001,0.0,6.260051357746124,1,1,1,1,16,3,10,1,3,4,1,14,14,9,8,13,0,1,0,12,328,70,213,94,127,46,163,180,83,97,2,2,2,1,1,0.22,16,16,16,14,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisMapTests.java,988a7e71b7c21fbd24d86e16e412be60498dbab0,464,0,0,0,0,0,0.0,0.009000000000000001,0.075,6.260273655255634,1,1,1,1,37,5,31,6,1,1,0,3,3,2,0,3,1,0,0,2,172,22,121,54,86,43,90,95,49,46,2,2,2,1,1,0.36,4,4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
